nombre,apellido,edad,estatura
Hashim,Wasteney,23,191.47
Erich,Aldhous,10,207.88
Boycey,Ronaghan,47,149.09
Ettore,Liverock,18,147.52
Dill,Fraczek,33,182.41
Shadow,Tombleson,39,142.49
Codie,Barrott,20,205.7
Edgar,Chretien,35,168.53
Antonius,Braisher,17,173.27
Dion,Whittick,45,205.62
Clement,Thorp,37,177.91
Bondon,Becke,41,202.37
Blayne,Kilroy,34,201.01
Hamid,Willshee,53,215.46
Berti,Craighall,23,172.56
Orran,Hudspith,34,205.32
Ferrel,Colley,13,159.69
Penn,Lindsay,49,155.12
Tanner,Greer,13,141.64
Lukas,Dyet,33,218.18
Kilian,Jerzak,28,203.2
Nickie,Balser,29,161.99
Valentine,Seacombe,54,170.38
Redford,Drage,20,182.06
Dare,Cleobury,19,173.18
Yulma,Duce,33,151.01
Porter,Surridge,40,159.64
Karel,Luparti,41,215.36
Alaric,Corbert,35,210.69
Agustin,Barchrameev,16,218.41
Cordell,Hankey,30,188.07
Clarance,Robbel,35,166.77
Mortimer,Honeywood,55,209.68
Griffin,Auton,31,172.95
Ewell,Maria,14,181.67
Dalston,Sworne,22,195.06
Obed,Petrolli,53,203.49
Billy,Pawley,16,219.5
Tibold,Baltzar,26,186.58
Cristian,Elsbury,49,151.56
Marcello,Cox,16,195.72
Reese,Haste,43,157.43
Herculie,Astling,12,198.52
Patsy,Heggison,55,190.54
Godfree,Tschirasche,45,202.88
Sim,Dradey,19,199.02
Gale,Pummery,40,146.84
Gery,Quakley,30,179.1
Odell,Mikalski,10,181.84
Alvy,Flattman,15,165.47
Barnie,Bertelsen,44,196.22
Kermit,Veracruysse,22,212.23
Adriano,Rollinson,33,164.81
Mateo,Anan,46,196.94
Ingra,Stallybrass,44,150.14
Jess,Mabson,40,202.78
Shamus,Alkin,12,216.35
Broderic,Casazza,20,171.01
Basilius,Urwin,34,210.13
Harwell,Gehrels,48,159.77
Skippie,Dudin,29,160.55
Neron,Doodson,28,168.51
Putnam,Kabos,17,186.32
Bary,Luciani,42,202.17
Shepherd,Tatlock,41,159.62
Euell,Tevlin,13,194.78
Guthrie,Langfat,42,162.0
Donnell,Szymonowicz,30,201.78
Rocky,Struis,21,184.09
Winston,Billings,11,211.3
Heindrick,MacGillivray,54,166.71
Bar,Howroyd,44,211.02
Etienne,Macconaghy,21,147.13
Georg,Lightwing,45,205.51
Dwight,Slyne,52,171.11
Gayelord,Adamkiewicz,31,208.1
Francklyn,Linfitt,29,196.98
Maison,Meacher,42,146.6
Elisha,Rackley,40,148.42
Dermot,Thorrold,33,195.14
Ruddie,Vedyasov,15,192.23
Armando,Barrott,38,202.13
Kristoforo,Harpham,40,154.65
Kilian,Cosker,32,160.38
Rick,Deighton,27,203.19
Dolf,Babb,19,217.84
Dalton,Davis,11,143.1
Renaud,Osmund,13,211.29
Forrester,Barabich,11,158.59
Felic,Denyagin,24,219.53
Noby,Pursehouse,36,176.62
Perkin,Gresly,35,165.08
Teodoor,Buncom,42,141.35
Bondon,Randal,29,155.54
Pierson,Kingzeth,51,205.78
Nahum,Hulson,13,143.76
Harry,Pennings,40,208.76
Lynn,Houliston,15,143.67
Arvie,Kneeland,46,154.53
Woodman,Simkin,26,182.48
Webb,Klais,42,151.93
Albrecht,Muzzall,14,166.05
Christoforo,Garratt,51,177.25
Mace,Packer,42,140.6
Garner,Britcher,54,169.7
Merry,Renney,42,150.31
Casey,Bayly,35,189.83
Desmond,Grishankov,44,144.45
Max,Phebey,36,188.58
Rudolph,Loudyan,19,212.49
Tremain,Baradel,31,209.42
Cello,Ganderton,21,156.91
Waldon,MacNab,52,146.62
Theodor,Duesbury,30,174.2
Mel,Jaggi,46,200.91
Trefor,Iacomettii,29,160.81
Zeke,Perelli,20,152.61
Mathias,Millett,42,162.0
Dene,MacGahy,38,179.44
Carce,Buntine,44,157.55
Maurise,Domingues,27,217.0
Lanny,Massingham,12,144.46
Waverley,Brouard,19,148.77
Ewart,Alberti,32,164.34
Shalom,Coneley,24,156.65
Jackie,Josefs,21,182.28
Kimball,Ecclestone,52,162.82
Bent,Casaletto,17,148.66
Yves,Reynish,55,176.87
Raynor,Northwood,34,203.72
Pancho,Rowatt,53,142.1
Bram,Meak,37,208.92
Gannon,Pauer,36,172.11
Crosby,Tyers,39,168.39
Lonnie,Pass,13,155.78
Chane,Stokes,29,208.17
Burk,Hebditch,55,186.38
Freeman,Licquorish,46,160.07
Aaron,Stairmond,40,210.82
Allistir,Boakes,39,185.44
Demetrius,Ansty,14,215.75
Ximenes,Glassup,46,156.19
Ivor,Dronsfield,51,164.55
Marcelo,Cominotti,47,215.79
Gannie,Squeers,46,173.88
Garrik,Cuell,18,188.46
Cirillo,Idwal Evans,49,156.78
Nichols,Nind,29,165.38
Lalo,Stevens,52,142.1
Kerwin,Plessing,50,158.76
Isiahi,Flux,44,169.42
Burke,Hughman,43,212.0
Tracey,Hannaway,36,218.56
Ailbert,Dinnington,27,152.27
Mal,Blackaller,48,179.75
Abbe,Longhirst,41,171.82
Ced,Dovydenas,33,214.26
Mitchael,Sawfoot,20,187.37
Dagny,Blucher,54,145.8
Ravid,Eckley,50,196.5
Lars,Yerrall,32,169.84
Dill,Dast,10,196.5
Husein,Hechlin,44,166.61
Meredith,Pinches,25,217.03
Aland,Ready,32,195.13
Issiah,Tutchings,40,169.18
Hailey,Antao,55,143.21
Yorke,Hugh,43,170.59
Adam,Stafford,52,210.28
Salomon,Llewhellin,19,150.89
Karim,Errichi,51,205.65
Jeremy,MacSween,27,150.38
Kristos,Brabender,48,174.91
Hobey,Grombridge,42,142.08
Elia,Pocock,48,149.26
Gery,Parade,42,169.62
Kiel,Scothorn,18,208.77
Horace,Gillatt,28,199.87
Jessee,Stormouth,30,163.52
Levi,Stilgoe,46,202.59
Nickolai,Detoc,17,161.08
Dennison,Klaff,48,150.33
Welsh,Salmoni,12,205.93
Lutero,Elion,55,167.31
Trueman,Aireton,27,179.3
Joshuah,Mustill,38,180.79
Phillip,Kebell,34,200.85
Fons,Gaither,49,177.61
Ky,Moscon,46,185.34
Baillie,Pringour,32,204.45
Lou,George,37,196.89
Demetre,Castellini,31,186.92
Mile,Hawtin,43,151.67
Lorenzo,Kilmurry,42,205.11
Gaby,Littlefair,55,155.33
Alexis,Brevitt,36,183.44
William,Sibthorp,21,143.78
Heriberto,Dewsnap,45,146.79
Hammad,Kohlerman,17,151.44
Marco,Neilus,30,217.94
Martainn,Staddon,49,196.95
Will,Francescone,15,148.83
Dag,Ranger,33,177.06
Guillaume,Nock,42,167.44
Ulick,McCully,43,208.93
Way,MacKeig,47,183.79
Shep,Mellor,28,152.26
Menard,Bandiera,26,190.06
Sayers,Moreby,38,190.65
Bertrand,Canner,23,208.98
Nathan,Pitsall,23,172.75
Quent,Kidner,40,141.02
Alaster,Jedras,31,207.32
Randolf,Dunkirk,50,190.31
Oby,Arling,40,210.1
Darryl,Dyott,26,170.64
Dov,Benjefield,51,142.05
Colby,Bycraft,21,168.35
Dionisio,Melburg,16,161.78
Jamaal,Dislee,51,198.88
Lucian,O'Lunney,20,214.37
Anatol,Dews,37,205.99
Arvin,Basil,50,202.78
Timothy,Whiscard,31,174.06
Mahmud,Yushkov,38,189.72
Antony,Fawthrop,38,171.22
Vladamir,Gibson,26,218.93
Thane,Shalders,30,187.88
Alfred,Byrne,23,184.8
Skippie,Januszewicz,20,205.52
Dewitt,Phizaclea,52,200.8
Fidelio,Kenyon,10,216.18
Laurens,Perutto,50,195.35
Rodolph,Gotliffe,11,197.28
Pincus,Meegan,11,160.07
Gualterio,Garlinge,54,142.72
Eward,Bewsey,30,179.77
Jdavie,Rolfs,19,215.86
Silvanus,Aingell,19,140.37
Ashbey,Speares,41,163.51
Marijn,Gobourn,45,147.15
Eddie,Maltster,38,174.09
Roderigo,Wetherell,49,185.1
Chen,Hexam,44,198.02
Winston,Delion,45,201.34
Bill,Bellworthy,21,143.36
Jeremy,Waud,38,203.75
Harald,O'Curran,52,149.07
Brion,Loxly,11,152.3
Iosep,Hamerton,38,198.35
Bartlet,Smeaton,17,161.0
Lawry,St Ange,15,189.14
Osbert,Klemke,26,147.98
Fair,Whitley,29,195.69
Scot,Elcoate,34,183.29
Finley,Dries,46,167.77
Winny,Donnel,45,158.37
Jamill,Setford,11,206.96
Lauren,Prinne,10,148.8
Salomon,Kapelhoff,39,181.82
Durward,Challiner,26,155.79
Ransom,Guilloud,37,208.17
Conan,Ainslee,41,211.74
Teodor,Travis,11,188.4
Curcio,Siaspinski,33,208.01
Richmound,Willbond,36,205.58
Vinnie,Askham,50,140.3
Chen,Bernardo,40,140.11
Willdon,Massei,10,209.41
Nichole,Gabel,20,155.9
Erasmus,Frederick,34,212.73
Garrot,Fitzer,16,176.66
Gauthier,Burness,54,177.85
Edouard,Gamett,26,207.5
Lawton,Gavrielli,42,192.98
Claudian,Rolfs,39,150.79
Wendel,Kirtland,47,202.13
Sebastiano,Proback,20,152.95
Burlie,Montague,52,173.16
Robb,Paramor,18,212.82
Nealy,Knapper,21,181.13
Terrill,Pallas,20,187.36
Bond,Tesdale,22,194.93
Lyon,Daintree,39,204.79
Carrol,Beachem,29,144.37
Carroll,Swadon,38,195.82
Tait,Rosin,28,153.76
Bondon,Caldero,44,192.99
Ricard,McCaughey,24,158.12
Adolphe,Turvey,18,211.35
Emmett,Ohrt,41,162.46
Sheffie,Laviste,28,172.78
Lion,Huxton,13,193.1
Whitaker,Strivens,47,142.07
Dunn,Betz,50,182.65
Willi,Wyllcocks,41,162.56
Nero,Alcorn,23,156.14
Adolphe,Gumn,14,215.27
Olivier,Milland,41,187.5
Rossie,Eddy,51,208.18
Andris,Clemens,14,145.59
Arnie,Barras,48,209.29
Vernor,Manvell,29,179.7
Brander,Swaysland,12,189.04
Duke,Atwood,54,193.05
Kort,De Cristofalo,17,214.04
Neal,Gioani,25,186.12
Blair,Ritchman,14,199.18
Rolfe,Hauch,15,218.61
Merle,Cranmore,12,167.7
Flin,Gerbl,55,189.84
Sean,Binford,31,171.36
Conan,Elegood,43,200.18
Yancey,Goforth,27,169.54
Bil,Cressy,17,141.92
Zed,Cornner,38,162.13
Kipper,Cosin,12,196.51
Thatch,Llywarch,21,162.88
Shermy,Gryglewski,43,179.47
Nestor,Crews,38,211.91
Pinchas,Armfirld,54,203.04
Louis,Thornally,31,155.67
Kippy,Pontin,27,219.85
Robinet,Woolway,39,213.78
Xever,Jertz,42,207.44
Antone,Hellens,51,150.77
Jaimie,Parcall,37,184.0
Rowen,Tremathick,17,156.44
Zebulen,Harroll,26,192.91
Gamaliel,Brant,14,186.77
Leo,Burton,19,170.45
Piggy,Foster,35,154.6
Anderson,Benedit,25,147.79
Jerome,Cristofanini,41,205.27
Hodge,Schild,13,157.89
Mort,Macoun,29,144.12
Jacob,Jansik,13,200.43
Cobby,Latore,22,204.92
Andras,Dury,53,204.18
Evelin,Duxbury,26,188.38
Edvard,Wadworth,29,204.34
Lem,Cromett,10,162.45
Eugene,Entres,35,145.38
Corbie,Pasterfield,34,166.14
Ellwood,Singyard,13,176.37
Erwin,Boreland,17,216.38
Scot,Jaszczak,18,217.83
Kellen,Sukbhans,51,145.3
Radcliffe,Edgley,46,146.18
Giffie,Landsbury,29,147.69
Phillipe,Cawdron,52,212.41
Amos,Stollmeyer,13,190.98
Lorin,Pactat,21,207.07
Nickolas,Klima,18,146.16
Irving,Sawforde,30,181.38
Nikita,Sasser,29,211.78
Curtis,Batchelder,11,185.83
Burch,Addinall,28,144.48
Hobart,Tustin,22,177.33
Lucais,Wheelhouse,28,196.56
Kit,Barfield,35,175.04
Willard,Fullun,12,211.04
Hallsy,Houlworth,14,177.88
Zechariah,O'Crigan,38,216.03
Carolus,Carthy,11,153.84
Beale,Sandells,27,185.22
Ken,Landell,36,185.94
Inglis,Autin,47,204.28
Hadlee,Werrett,13,211.29
Garey,Khalid,27,150.47
Olvan,Leile,20,196.76
Anatollo,MacAindreis,42,166.86
Rainer,Le Grice,16,145.56
Cort,Darley,48,182.51
Darnall,Iannuzzi,24,187.13
Saul,Bernadzki,40,160.48
Buckie,Bedminster,51,171.62
Sigismond,Mengue,21,141.13
Ashley,Degoy,55,181.78
Chase,Snufflebottom,31,219.33
North,Knewstub,38,199.07
Stanwood,Domenichini,21,208.39
Emmerich,McMorran,10,168.27
Corty,Glassup,30,191.22
Louie,Kynett,28,216.51
Addy,Daunter,15,165.12
Joseph,Durram,15,219.56
Felicio,Lark,43,199.35
Inness,Slocom,22,210.0
Frasier,Mcwhinnie,28,155.82
Rolfe,Spurret,23,150.26
Reuben,Hunn,13,192.13
Isaac,Ferrai,14,169.28
Cheston,Grimsditch,10,189.61
Cross,Allix,31,152.72
Hinze,Wilbud,49,198.54
Clerc,Gosford,48,215.12
Brig,Emney,12,196.73
Baxy,Ilem,47,172.69
Frans,Arnull,26,173.6
Tam,Mix,53,174.55
Dario,Spyby,36,189.77
Vidovik,Smillie,48,176.76
Rochester,Wasling,35,188.86
Rene,Goulding,51,189.35
Vern,Knyvett,10,145.84
Der,Baiden,17,188.02
Glyn,Sellack,25,186.62
Torey,Gaylor,11,207.65
Gavan,Gass,18,142.87
Niles,Cossam,43,208.34
Manolo,Melly,12,172.88
Harwilll,Geistbeck,39,194.61
Rees,Karle,39,153.2
Dru,Clericoates,37,192.49
Morry,Pritchitt,18,204.47
Ahmad,Stagge,39,154.57
Cam,O' Cloney,19,175.58
Justin,Curuclis,31,177.99
Rodger,Cofax,48,210.18
Cesare,Gwinnel,16,159.84
Raimund,Winterton,55,157.01
Cobbie,Walesby,51,187.06
Nilson,Janus,18,155.99
Tobias,Sandham,47,154.91
Harold,Stodd,27,196.07
Wendell,Goldhawk,37,209.31
Edvard,Drydale,22,141.15
Ike,Coomer,26,217.08
Buiron,Maffione,50,183.64
Nikolaus,Langthorne,37,178.5
Colver,Follet,38,141.5
Ansell,De Vile,11,168.11
Abelard,Tarr,35,142.41
Rafaello,Siggers,48,168.64
Shea,Lamps,37,168.5
Derrik,Isacsson,34,147.39
Maurise,Sleford,36,160.79
Vasili,Ewbach,13,169.29
Sully,Bearns,52,192.05
Courtney,Mackiewicz,17,151.9
Dex,Myrie,32,212.89
Edsel,Svanetti,28,180.24
Niven,Finlay,53,179.27
Francisco,Attreed,45,144.59
Hastings,Brumen,50,165.3
Garrett,Ionesco,51,158.66
Stavro,Pumfrey,55,140.69
Drake,Strand,25,169.07
Abba,Frenzel;,54,166.07
Tod,Purkess,37,174.75
Sandor,Sabater,42,146.44
Care,Bottlestone,18,214.63
Walther,Piner,42,181.36
Menard,Rookesby,43,219.75
Bartholomew,Hodgets,46,157.84
Armstrong,Stowe,34,200.9
Gardiner,Dils,22,218.23
Timotheus,Allmark,15,164.5
Isaac,Atlay,25,178.54
Carly,Goldup,30,140.72
Gualterio,Launchbury,50,185.18
Domenic,Gagie,17,170.55
Orrin,Taylder,21,188.09
Alasteir,Danit,22,189.14
Gamaliel,Meadley,18,209.0
Neron,Wethey,28,152.78
Kilian,Sandell,41,201.58
Gradey,Larkcum,32,167.24
Berkly,Cape,20,164.39
Inness,Ajam,42,159.09
Leslie,Hammell,49,174.05
Rodrigo,Sweeny,50,176.79
Jeremie,Lavall,17,144.55
Abram,Sauter,45,207.98
Creigh,Cuniam,33,143.24
Jabez,Sposito,48,152.32
Ulrich,Paddingdon,32,156.94
Robinet,Brigginshaw,52,216.13
Abbie,Dickin,51,141.34
Dewie,Skaid,49,152.01
Vincenz,Whaites,16,158.54
Hill,Lipscombe,38,177.57
Eldredge,Abramamovh,25,198.37
Millard,Ludee,28,176.56
Odie,Lenton,12,174.2
Westley,Dalby,51,217.67
Allistir,Tinkler,50,189.65
Judah,Fishleigh,16,219.03
Stanwood,Cowlishaw,30,183.21
Murry,Haberjam,23,202.86
Rafferty,Eddies,51,167.47
Ravi,McAlpin,30,141.21
Sheffie,Petkens,21,219.13
Tiebout,Dilgarno,10,212.47
Arie,Andryushin,36,189.57
Rand,McGaugie,20,186.41
Roldan,Laneham,29,195.24
Jamie,Sodo,32,202.5
Filmer,Handling,28,215.26
Yancey,Gillbe,18,193.23
Vito,Skerman,25,156.73
Lyon,Garraway,40,157.58
Fabio,Klisch,50,184.76
Luigi,Swinford,52,166.53
Kane,Danby,17,190.7
Rorke,Reimers,31,177.9
Francis,Rubinek,29,153.98
Jehu,Eat,15,170.66
Elwyn,Lawton,42,197.42
Goober,Riha,13,170.8
Kelbee,Wesley,33,190.89
Orlan,Notman,39,168.83
Nevil,Pirkis,17,219.37
Finlay,Braiden,27,149.96
Gib,Olle,49,205.58
Jasen,Bowling,38,144.11
Paulo,Twitching,18,205.61
Stanislas,Pender,20,205.07
Clyve,Felderer,47,145.01
Jodi,Jakubski,16,212.8
Theo,Tranmer,14,160.66
Gustavo,Siveter,23,219.35
Tiler,Stidworthy,43,183.21
Allyn,Kendell,50,144.3
Duke,Joselson,54,196.88
Ravi,Jennins,14,213.99
Paxton,Leyninye,11,172.41
Lanny,Fincken,16,169.0
Reese,Leabeater,17,176.1
Abbey,MacFarlan,15,216.51
Tobin,Olkowicz,40,159.78
Pierson,Schimmang,18,153.49
Hart,Wingfield,14,153.66
Ambros,Lisciardelli,31,183.31
Finlay,Springle,28,199.88
Thedric,Burdess,28,200.35
Keefer,Dyble,24,201.65
Hagan,Wilcockes,42,205.52
Pepe,Hark,40,184.84
Garik,Rabjohn,13,196.21
Boot,Arblaster,10,177.3
Whittaker,Cruddace,41,146.47
Kaiser,Baress,10,148.76
Johnny,Firby,36,218.83
Martie,Vane,36,179.09
Rogers,Janc,41,170.27
Ansel,Edelheid,51,146.38
Olag,McCheyne,34,219.44
Jarib,Loweth,15,184.44
Ferdie,Mackieson,24,203.41
Hymie,Peppard,38,159.17
Lennie,Straniero,25,181.54
Royal,Eates,51,164.16
Lothario,Ickovits,51,203.2
Ermanno,Nafziger,42,155.43
Tedie,Wray,16,194.61
Davide,Sheere,20,208.84
Guido,Strewther,10,209.79
Gran,Buse,43,209.41
Jeffrey,Quan,12,205.76
Willard,Copelli,42,146.88
Cletus,Healing,45,158.61
Chevalier,Jerche,50,141.86
Dillon,Ferrige,51,157.37
Orran,Duckerin,19,183.12
Kane,Juza,19,173.26
Claudio,Horry,33,208.36
Vassily,Nutkins,36,212.42
Marcos,Nightingale,48,214.22
Temple,Stempe,10,160.43
Cosmo,Loudiane,46,153.84
Elmore,Tod,42,156.8
Riccardo,Kobes,32,166.04
Hank,Gorbell,50,145.57
Waylin,Simkin,43,204.55
Knox,MacNockater,48,202.64
Gonzales,Wayman,22,161.51
Richard,McSporrin,11,176.9
Bourke,Fiddy,40,184.16
Chaddie,Bome,45,146.55
Clive,Trelevan,51,159.28
Ravi,Issacov,14,152.72
Obadiah,Najera,44,162.26
Antonius,Denisovo,23,145.89
Nikolos,Siverns,24,142.19
Vaughn,Drinkhill,52,143.2
Freeland,Lovstrom,13,196.16
Nathaniel,Denziloe,14,216.74
Holmes,Boynton,20,162.23
Wait,Ryley,45,140.35
Murvyn,Silbersak,34,206.47
Bren,Lindman,18,216.42
Clemmie,Cuming,42,184.92
Clement,Rodder,34,179.15
Udale,Wildsmith,50,213.45
Micah,Holmyard,49,177.44
Garek,Tame,41,196.24
Llywellyn,Pattison,21,182.18
Nicko,Cocks,50,199.12
Lamont,Pladen,12,169.51
Reidar,Rann,53,172.11
Iain,Suermeier,19,158.28
Bennett,McNally,42,188.23
Teodorico,Daouze,22,166.02
Temple,Domek,41,188.76
Archibaldo,Sage,20,197.33
Sonnie,Peggrem,43,188.66
Lovell,McDunlevy,13,171.42
Sergei,Killen,49,169.02
Adler,Slot,48,177.16
Sax,Polding,26,150.74
Arri,Isaacson,45,193.19
Vasilis,Ellaman,26,183.29
Huntlee,Carrigan,52,176.71
Vale,Paulsen,15,214.53
Saul,Bezzant,15,146.39
Christoph,Hurich,34,175.44
Horatio,Laurand,48,210.35
Wallas,MacCracken,16,171.14
Selig,Demelt,53,164.62
Ode,Ledrun,42,142.51
Hailey,Sponton,41,162.43
Shalom,Wharf,40,154.1
Tedie,Newrick,22,190.88
Godwin,Steinson,51,173.75
Mendie,Larking,42,149.04
Darrick,Dainton,18,178.31
Staffard,Perrett,50,168.93
Wait,Enocksson,18,145.16
Michele,Selwyne,26,164.25
Decca,McTiernan,45,189.32
Rik,Imort,19,216.27
Moishe,Slingsby,40,143.89
Ramsey,Dellit,43,206.9
Mitchell,Skett,20,148.81
Yvon,Puzey,44,214.6
Moishe,Mougeot,27,157.72
Pace,McCrae,33,157.02
Alasteir,George,36,165.69
Jarrid,Yakobowitz,40,146.65
Windham,Peyro,50,211.12
Yorker,Allberry,36,170.06
Berton,Youson,29,150.5
Cameron,Cockarill,12,204.9
Sheff,Meace,38,167.74
Friedrick,Fidge,12,177.68
Shay,Titman,50,157.23
Ariel,Baudacci,36,173.54
Trever,Tewnion,23,147.68
Huberto,Carreck,53,154.62
Ingmar,Clashe,43,187.48
Rainer,Moff,35,183.44
Irvin,McNeely,45,197.97
Ozzy,Antczak,11,166.99
Dermot,Cossam,54,207.65
Wayne,Hearnaman,13,214.11
Irv,O'Dunneen,49,195.4
Benedicto,Warricker,40,174.07
Frank,Dawes,54,214.31
Thadeus,Colliver,36,172.2
Zared,Jorez,53,170.17
Sherwin,D'Andrea,31,145.38
Levi,Vanyutin,44,196.31
Tristam,Glasspool,43,211.81
Sergei,Chaman,10,191.96
Yancy,Cavnor,44,195.84
Abbot,MacKee,43,159.13
Andre,Dunniom,23,144.22
Joachim,Rasch,36,213.77
Linc,Purkins,53,164.35
Rancell,Yglesia,10,159.44
Ermanno,Dulling,38,148.34
Derron,Aloway,44,182.01
Martainn,Darree,24,202.53
Wes,Skinn,37,153.5
Chadwick,Sarah,50,169.2
Spenser,Pilbury,36,153.61
Minor,Beasant,12,158.17
Curtice,Stuehmeier,47,214.71
Bruno,Redrup,17,205.31
Filip,Greenset,54,210.6
Yankee,McKea,27,193.77
Keefer,Janczak,54,149.84
Zach,Bayman,10,211.22
Prent,Bontein,21,203.34
Emerson,Ivakhno,42,178.81
Tyrone,Trousdell,52,176.44
Gustavo,Pipkin,36,178.39
Allen,Rymour,37,148.09
Flory,Ahmed,47,180.25
Abbott,Suttaby,38,214.01
Mace,Ashment,17,147.71
Archambault,Donnan,53,155.25
Salem,Montacute,42,149.0
Chrotoem,Rahlof,21,195.81
Trevor,Bollins,11,205.16
Chas,Thomelin,27,191.87
Chuck,Veall,13,192.93
Nils,Adshed,34,209.63
Shelley,Doe,31,176.33
Xever,Kaser,14,182.54
Darbee,Bend,54,211.46
Bary,Yemm,19,173.02
Winthrop,Hicken,51,180.65
Shaine,Demicoli,26,193.87
Kevon,Plumm,28,167.94
Hardy,Farnish,38,205.1
Edwin,Timoney,39,190.08
Chase,Danahar,13,191.79
