nombre,apellido,edad,estatura
Carrie,Howieson,49,159.7
Jerrie,Chirm,54,163.65
Tess,McGloughlin,16,208.78
Mechelle,Warlock,29,213.38
Shellie,Parminter,33,150.29
Dix,Snalom,19,185.81
Coretta,Averall,54,198.73
Gwen,Orrett,25,148.5
Erminia,Dimberline,40,150.39
Twyla,Essex,41,201.87
Marjorie,Francisco,48,203.62
Jeanne,Harberer,23,146.65
Ira,Aistrop,36,160.78
Caresse,Yushkin,21,167.73
Pia,Hurll,44,157.52
Colleen,Hovey,50,213.24
Colline,Tolfrey,24,172.63
Petronilla,Eliasson,44,141.19
Nathalie,Cattemull,26,169.75
Cristal,Kinsett,52,177.34
Janetta,Chalcraft,51,155.04
Myrtie,Richt,14,183.57
Thelma,Doherty,34,216.65
Donnajean,De Rechter,20,198.08
Geneva,MacNeice,29,179.39
Jacquette,Siviter,22,179.63
Florri,Belch,51,219.36
Karia,Lovegrove,52,207.12
Beitris,Dell'Abbate,32,142.23
Eadie,Feckey,33,192.38
Andi,Glisenan,21,195.3
Halette,McDougall,44,218.73
Magda,Leyburn,49,206.73
Charlot,Camillo,46,177.24
Mandie,Aherne,11,144.04
Elfrida,Cocozza,49,140.87
Joell,McCrossan,48,211.98
Zsazsa,Cove,23,199.2
Peta,Haslegrave,33,184.08
Alisa,Vankeev,51,199.77
Aundrea,Beswetherick,46,156.89
Ursulina,Kopman,27,169.29
Lurleen,Borrill,12,207.39
Brear,Mimmack,32,159.01
Kirsti,Casewell,44,210.08
Katrinka,Sibthorp,15,141.57
Star,Izen,34,172.18
Chrystal,Grushin,21,163.75
Leoline,Thaller,29,211.48
Gussie,Foskew,43,209.06
Jerrilyn,Turvey,44,147.62
Sibyl,Roome,33,203.04
Aubrie,Bonome,42,211.66
Lettie,Fere,13,189.99
Crystal,Eckley,33,167.59
Maureene,Westney,24,213.06
Justine,Harrop,19,175.62
Mabelle,Peggram,41,172.8
Kizzee,Blues,50,189.03
Berti,Covell,14,176.19
Wenonah,Rusbridge,16,190.11
Brittni,Ygou,24,191.86
Jenny,Riccetti,15,207.91
Janel,Cayley,21,174.5
Madelle,Willshere,23,180.55
Betta,O'Doghesty,11,148.24
Sharon,Brogan,39,192.84
Madel,Cabrara,40,178.78
Elva,Sherwen,27,152.73
Gabriella,Sabberton,14,204.78
Joana,Lidster,53,202.72
Antonie,Aveson,17,185.13
Janaye,Aiken,32,158.85
Harmonie,Paradine,21,197.74
Sandie,Steggles,22,149.02
Donella,Jozsef,22,202.96
Gale,Impson,55,163.65
Tessa,Ruppert,14,193.49
Yoshi,Archer,12,189.11
Bennie,Garbar,40,146.52
Vita,Seville,40,206.52
Jordanna,Ditch,44,172.5
Loralee,Tiffney,18,193.53
Lu,Burgyn,46,180.94
Hestia,Fripps,37,177.44
Lilas,Gladdis,36,185.27
Laney,Fifoot,18,212.76
Suzann,Adolfsen,11,163.18
Flore,Tuite,40,200.64
Glory,Elderidge,20,153.99
Charline,Kmieciak,18,192.04
Amii,Pietsma,50,190.76
Blondie,Tallach,43,157.01
Shaine,Begent,28,210.82
Ethelyn,Alyokhin,12,204.04
Othella,Clemmow,26,208.65
Adria,Gogay,40,208.87
Tabitha,Rossiter,39,200.18
Dorita,Kiltie,35,160.03
Rubina,Koppe,22,179.74
Olympe,Arnault,12,170.53
Binnie,Spall,35,178.05
Regan,Darrow,19,173.31
Glad,Danson,37,190.06
Constantina,Wybrow,49,186.78
Kalindi,Brignall,35,166.45
Fara,Crier,46,205.2
Tony,Vivyan,41,161.05
Sybilla,Sheridan,52,141.31
Christye,Rudledge,50,173.73
Florenza,Frigout,47,158.55
Jacquie,Swinnerton,44,184.58
Sacha,Mion,24,218.76
Breanne,Petrelli,47,152.94
Ansley,Dulinty,48,197.67
Allsun,MacTrustie,30,197.18
Vere,Oliver,11,152.8
Fifi,Harman,50,170.58
Suzie,Tellenbrook,11,196.84
Gerrie,Rioch,25,148.21
Matilde,Barday,40,157.3
Valerye,Fozard,49,155.28
Lilith,Nowlan,13,174.96
Agatha,Gilbody,29,205.6
Trista,Yanele,41,165.3
Sallyanne,Giacobilio,25,168.83
Nana,Lindegard,47,202.84
Avrit,Doore,31,167.09
Rosabella,Anespie,44,189.43
Effie,Rowsell,31,196.26
Hattie,Wordington,39,186.74
Colene,Bogges,26,150.32
Ange,Calltone,22,150.96
Candice,Gosnoll,37,170.48
Sosanna,Hawse,27,144.95
Patsy,Trewartha,15,168.86
Glad,Stangoe,41,145.73
Nikolia,Bartoli,32,170.21
Gertie,Chatelot,40,151.59
Jeanna,Durkin,45,214.92
Prudence,Laity,18,183.47
Fanny,Antonchik,30,192.88
Sarena,Hoff,27,154.89
Jan,Silman,53,146.75
Dorthea,Isakovic,39,169.63
Sallyanne,Cawt,39,169.81
Adriaens,Pickless,10,155.89
Delores,Brass,34,146.9
Robinetta,Spataro,50,215.88
Jacquelyn,Alban,35,144.76
Sheelah,Duffer,24,210.31
Max,Vasilevich,36,199.95
Georgeanna,Kelwick,29,202.71
Darryl,Halahan,53,217.37
Bianka,Qualtro,17,166.4
Annmarie,Diament,35,172.44
Lina,Rabley,22,157.61
Tobey,Harrap,46,153.12
Edi,Patullo,10,178.83
Merlina,Foskin,43,215.43
Seka,Gibling,16,143.11
Ebonee,Abramsky,21,191.26
Vonni,Sweatland,11,183.7
Fiann,Handaside,40,179.42
Vonni,Swains,31,145.15
Sherie,Riteley,11,140.24
Jaquenetta,Noice,31,216.57
Channa,Sale,16,193.03
Blinnie,Grimwad,19,156.33
Jasmine,Lodewick,15,155.01
Hedwig,Letteresse,26,193.71
Fawne,March,13,200.19
Desirae,Mathivon,29,142.32
Evey,Davioud,17,155.95
Sher,Knott,11,210.0
Elfie,Whartonby,54,202.91
Meryl,Bardell,30,160.4
Vivian,Kettel,16,145.32
Ariela,Wharrier,15,203.85
Dawn,Lewnden,14,141.52
Glory,Karlicek,20,198.4
Betty,Sant,37,162.57
Bernadina,Goodie,22,211.71
Chris,Dafforne,42,142.9
Joelynn,Olechnowicz,48,152.4
Fionna,Southam,33,216.35
Arlena,Legion,14,193.48
Jacenta,Gidney,49,147.21
Dorry,Kembley,53,219.02
Drusi,Aymeric,39,153.48
Opal,Lassetter,52,211.47
Nanine,Aguirrezabala,44,151.14
Bonnibelle,Gouinlock,34,157.54
Marys,Hounsom,42,179.26
Mariellen,Coils,50,151.54
Nevsa,Martusov,22,167.89
Ivett,Wedge,31,198.95
Brit,Cankett,15,189.73
Raine,Elton,46,206.73
Benni,Rubanenko,49,175.27
Zena,Petteford,33,213.8
Theda,Gatus,24,152.8
Lexy,Abby,28,173.07
Jessa,Haime,37,146.64
Nedi,Permain,31,171.54
Berte,England,44,197.42
Georgine,Glidder,41,141.66
Hyacinthie,Pollen,40,190.61
Margaretha,Kolak,43,161.83
Idelle,Huffer,48,147.88
Philis,Fenners,26,179.09
Shirlene,Dabell,40,195.49
Katina,Addicote,35,154.26
Verine,Flohard,30,217.64
Arda,Mattessen,44,163.15
Jannelle,Bennie,21,201.17
Lilli,Abazi,22,160.99
Marne,Gherarducci,17,149.81
Dyanne,Blackley,36,146.69
Martha,Perrin,38,203.51
Electra,Klimkin,34,166.66
Suzanna,Klyn,30,176.96
Lilli,Dodworth,51,163.07
Constantia,Kinlock,51,159.89
Deborah,Jotcham,44,150.19
Ruthi,Colthard,45,145.13
Laryssa,Jellybrand,36,216.31
Aimil,Lathleiffure,28,148.97
Stella,Philbrook,29,162.51
Kirsti,Housden,53,190.34
Winnifred,Gussin,13,148.86
Erna,Howey,46,175.54
Lindi,Claiton,30,179.07
Ki,Linton,23,160.85
Deanne,Janjusevic,54,147.69
Jorry,Shuttell,13,158.29
Anissa,Blofeld,38,177.65
Bobby,De La Hay,19,161.97
Shirlene,Erickson,32,179.59
Koressa,Otley,15,199.56
Tamma,Weldon,12,164.67
Teressa,Jansie,30,150.38
Ottilie,Assandri,14,147.98
Malina,Quade,41,198.58
Herminia,Meni,55,177.63
Joye,Chance,37,188.63
Kristyn,MacCard,47,218.84
Kassie,Alexsandrov,18,207.24
Dulcinea,Fenne,43,200.87
Milly,Moulden,52,198.05
Sherri,Hovey,54,187.45
Jillene,Byars,33,159.9
Becki,Bellee,43,157.14
Phedra,Brennand,49,143.21
Carlynne,Morse,12,201.89
Pauly,Jacobs,28,181.55
Maryanna,Regis,38,219.23
Jojo,Kahane,38,214.35
Danielle,Cornelissen,41,180.51
Oneida,Garratt,46,176.28
Brittney,Baudinot,27,186.85
Kaleena,Shave,27,195.59
Debra,Jotcham,25,151.96
Aloysia,Ivashnyov,18,154.39
Ninette,Hodcroft,37,163.67
Roselin,Burke,40,168.04
Michelina,Drysdell,38,206.02
Dede,Kenaway,39,148.8
Floris,Yonge,46,140.59
Jenica,Morrowe,42,194.37
Micky,Karpychev,47,158.75
Krissy,Cerie,42,164.21
Nikki,MacElharge,31,183.95
Leela,Meikle,31,144.76
Yettie,Darrington,42,142.58
Dacy,Harlick,41,175.53
Francisca,Hounsham,12,199.08
Averil,Rentalll,12,186.21
Alyda,Okeshott,50,218.91
Roxane,MacAless,43,193.97
Georgianne,Dreinan,42,193.79
Darline,Silcocks,42,141.69
Mirna,Skule,18,213.73
Audi,Chaytor,11,210.6
Beulah,Gerlts,33,148.43
Zabrina,Hintzer,50,208.69
Anallese,Phelip,54,193.99
Beryl,De Roeck,10,201.73
Melina,Gasparro,40,172.45
Iolanthe,Bygott,11,218.83
Constancy,Plan,48,201.01
Naomi,Odney,35,184.47
Glyn,Ingerson,40,144.5
Elsi,Unwin,20,219.07
Penelope,Mosby,32,145.5
Florette,McBay,50,147.93
Dale,Meiklejohn,51,180.0
Babs,Giovannazzi,35,178.4
Kelsey,Kenway,22,217.48
Tamara,Bisatt,50,159.39
Letty,Cavy,12,157.78
Sam,Salkeld,43,157.69
Amil,Kettleson,48,145.07
Babb,Brocks,54,195.9
Meris,Gurwood,19,178.96
Harrie,Boater,45,166.47
Rickie,Makepeace,23,174.36
Emeline,Cranage,15,206.82
De,Plose,41,190.35
Ophelia,Runchman,19,160.2
Denny,Christiensen,26,179.07
Shane,Cowern,14,192.76
Karil,Jillitt,42,162.02
Diannne,Shufflebotham,18,218.05
Karmen,Bilston,22,140.68
Leta,Laible,26,181.23
Deanna,Widdecombe,29,196.95
Cordi,Ginman,48,188.09
Gus,Saltrese,45,153.48
Christan,Lubman,26,217.24
Candice,Shanley,22,141.47
Deina,Ambroisin,21,154.33
Anya,Elgy,11,146.89
Cornie,Dundredge,10,207.48
Carlene,Heugel,37,173.35
Corenda,Collman,51,177.26
Myrilla,Ubsdall,36,172.81
Jewell,Gasparro,44,163.22
Randy,Ollett,30,206.2
Tove,Manis,46,144.07
Dori,Randle,14,142.27
Junina,Chantler,17,164.56
Rosalyn,O'Fihily,13,172.81
Marcelia,Heart,11,173.52
Aurel,Hollidge,39,190.43
Evaleen,Ryrie,45,198.08
Kissiah,Scales,33,142.51
Teri,Elix,46,164.32
Kerry,Cicchitello,18,208.6
Corabel,Storrar,34,198.91
Alyss,Edmonds,50,210.52
Debora,Atterley,41,160.29
Evonne,Pittock,15,154.62
Anneliese,Smedmoor,33,185.39
Consolata,Balog,29,208.26
Matelda,Roswarne,31,155.99
Shantee,Hyrons,18,195.82
Leslie,Mordie,24,199.72
Barry,Pomfrey,17,216.26
Celestyna,Simco,15,172.59
Delly,McCobb,13,180.32
Anderea,Pummery,49,163.16
Arlyn,Learmouth,55,211.99
Carlye,McIlhone,54,169.64
Phyllis,Reubbens,53,170.44
Bonni,Greir,23,178.6
Bianka,Sagrott,14,166.35
Kippy,Loblie,29,208.27
Janela,Wanne,23,200.18
Loella,Padell,50,177.96
Ruthe,Ballantyne,31,153.44
Eleen,Cullip,25,162.47
Ediva,Crimes,29,176.47
Bridie,Pickton,37,155.87
Rowe,McKimmie,28,155.34
Janeczka,Dingate,35,168.72
Jacquelynn,Gallichiccio,53,141.94
Ethyl,Drummer,31,173.46
Alexis,Waulker,41,140.37
Mariann,O' Mullane,34,217.68
Tybi,Fowler,35,202.79
Grissel,Werndley,26,198.71
Jacquie,Mucillo,47,205.28
Eileen,Sykora,24,191.93
Henrietta,Ashby,10,157.69
Carey,Connaughton,34,177.9
Maudie,Grady,49,203.2
Natty,Falvey,24,167.29
Melodie,Ebben,39,179.21
Caryl,Cheetham,30,184.13
Henriette,Alves,41,196.3
Barbara,Agott,10,177.9
Malvina,Barrasse,28,175.92
Natalya,Mashro,54,163.99
Rita,Cheel,38,194.22
Cam,Sirmond,55,185.28
Mariette,Ramm,22,179.74
Joni,Matokhnin,36,214.31
Genni,Blampy,35,177.51
Drucy,Owain,51,190.65
Celeste,Christofor,41,154.84
Lilyan,Crosoer,28,147.8
Lidia,Stokes,25,204.08
Kasey,Bartkiewicz,46,187.46
Margeaux,Killeley,13,194.72
Margot,Dommersen,11,197.72
Faustina,Demke,40,183.72
Marcille,Thackham,54,214.8
Bernita,Jovovic,23,156.53
Izabel,Elnaugh,48,179.91
Bernardine,Suggey,43,187.25
Rosa,Spittle,22,187.21
Felisha,Knappen,45,165.01
Marnia,Comoletti,25,214.15
Hannie,McGougan,10,176.02
Jocelyn,Edgerley,41,219.32
Isa,Dightham,15,166.8
Aurore,Everil,49,155.89
Velma,Classen,29,181.0
Hali,Sellstrom,23,216.78
Ariana,Fearey,37,211.15
Charmine,Gemlbett,54,152.6
Maggie,Cadding,48,218.63
Helena,Dunford,51,202.97
Denna,Pengelley,39,205.67
Minne,Duchasteau,35,140.25
Vicki,Guare,46,217.17
Kalinda,Carbery,46,160.14
Jacqueline,Rosenthaler,17,172.96
Charissa,Piecha,37,152.56
Philis,Profit,26,218.11
Gunilla,Schlagtmans,41,196.51
Evangelin,Wulfinger,13,186.89
Fanechka,Brookton,46,203.53
Jessalyn,Podbury,12,156.97
Andria,Mattimoe,48,165.2
Cristine,Veeler,35,179.7
Theodora,Whittle,18,203.45
Friederike,Sandercock,19,150.93
Rachelle,Pocklington,54,161.91
Carola,Veldstra,35,214.22
Oralle,Yanuk,46,158.55
Nariko,Crowson,12,173.37
Lizzy,Entwisle,33,218.92
Merline,Aitcheson,30,196.78
Orsola,Teissier,42,200.22
Annelise,Mooreed,15,200.07
Dorry,Spratt,45,156.22
Nara,Weber,27,165.82
Maribeth,Teenan,34,154.59
Margeaux,Dunnan,20,150.46
Shandee,Retchford,37,216.18
Torie,Holtaway,25,208.92
Damita,Iczokvitz,29,151.61
Philippe,Currm,38,179.1
Meghann,Thome,51,155.8
Filide,Zuker,19,173.18
Emiline,MacMearty,28,153.24
Charyl,Mottershaw,34,218.86
Jany,Ephson,37,190.75
Sharia,Foulis,24,174.78
Loni,Woodall,44,172.71
Nariko,Cattanach,25,215.0
Bernadette,Vanichkov,23,148.4
Elyn,Ollie,21,151.29
Jeanette,Barock,14,159.12
Jerrine,Sholl,13,202.22
Ianthe,Mitroshinov,29,199.41
Melodee,McKernon,17,147.06
Fanni,Ditt,48,209.73
Aurelea,Notman,10,145.9
Cthrine,Stangroom,35,158.67
Lottie,Souley,30,184.22
Madelin,Richings,27,165.83
