nombre,apellido,edad,estatura
Pris,Folcarelli,40,174.67
Dacia,Kellegher,17,216.2
Eba,Alfonsetto,36,185.04
Georgette,Cammoile,10,163.58
Adel,Vedikhov,30,185.52
Karena,Hirsthouse,39,198.09
Eveleen,Cockitt,43,210.89
Luciana,Surmon,36,162.44
Sophey,Otterwell,35,160.27
Elysee,Pietroni,12,188.84
Riane,Portchmouth,54,218.68
Chelsea,Denkin,13,171.96
Jerrie,Robertelli,20,207.68
Odella,Snoday,35,192.71
Milicent,Stivens,32,201.56
Carolee,Rossin,38,208.03
Brit,Baitey,33,201.94
Carie,Hause,44,168.11
Elena,Carrabott,34,204.43
Collie,Bourdel,50,174.4
Rebe,Yurivtsev,32,188.96
Teri,Lindborg,28,156.25
Shauna,Tiffany,46,144.31
Beverie,Ivushkin,39,194.4
Abbe,Dick,51,194.29
Catlee,Frissell,13,194.17
Rhetta,Spiers,42,211.0
Katy,Abrahmson,52,182.99
Anjela,Elward,28,155.14
Norene,Mates,16,181.58
Cathyleen,Risbridge,43,195.64
Anett,McGiff,19,206.03
Ferdinanda,Crowd,33,216.62
Edythe,Turbefield,39,210.2
Marrissa,Fookes,30,141.48
Rosy,Bemlott,18,147.86
Sofie,Errol,14,191.73
Zsa zsa,Volet,23,156.59
Nanice,Deave,30,169.99
Janeczka,Woodfin,31,183.41
Dede,Tregidga,33,189.69
Antonia,Jurges,25,175.19
Luise,Thick,36,197.07
Kippy,Boulds,10,172.79
Stormy,Draude,49,144.32
Lela,Castagno,55,205.39
Audry,Petrosian,21,146.66
Odessa,Baish,55,163.28
Jacquelynn,Squirrell,10,194.62
Veronika,Tunaclift,36,198.08
Bernetta,Asquith,34,146.07
Genovera,Bower,16,143.47
Agnese,Ligoe,49,210.62
Ginni,Romain,39,176.61
Bethena,Prosser,23,214.14
Florrie,Beretta,36,151.89
Brandea,Figiovanni,55,146.32
Ardeen,Stanford,20,202.5
Felicity,Slide,17,216.34
Nanci,Decayette,30,195.86
Aime,McCorkindale,19,162.06
Nadean,McKendo,32,186.45
Katharyn,Jacklin,47,159.89
Mercie,Mildenhall,25,211.75
Suki,Wainer,39,183.17
Concettina,Coslett,40,169.19
Willi,Gooch,21,141.09
Odilia,Mugridge,30,188.63
Martina,Blowers,34,214.96
Olivia,Buddington,20,171.38
Letitia,Guisler,41,159.46
Zola,Gollop,27,144.61
Frankie,Normant,13,213.49
Clarabelle,Whorlton,55,187.08
Ivonne,Kohtler,48,166.68
Modesty,Dimitrijevic,35,203.63
Cecelia,Blowing,20,160.98
Edie,Cuvley,26,163.54
Julee,McGriffin,43,140.98
Lindsay,Wildish,24,168.27
Kikelia,Sterzaker,38,193.82
Kelila,Hedgecock,53,144.77
Leese,Bengoechea,35,141.34
Jelene,Itzik,30,157.46
Lanny,Covet,41,142.59
Ophelia,Powney,47,189.42
Star,Bleddon,16,179.42
Zandra,Izac,40,203.75
Brigitte,Swanborrow,50,198.76
Jacquelyn,Pabelik,48,213.61
Robbin,Feldharker,17,149.89
Yevette,Mc Gorley,29,184.76
Maybelle,Bernadon,12,179.36
Selina,Eddowes,54,168.14
Charlot,MacKill,52,165.86
Henriette,Pendrill,43,171.83
Bunny,Chapling,44,216.22
Bette,Larner,41,171.7
Stephi,Baude,14,214.86
Anna,Impy,31,173.4
Anna-diana,Okie,29,218.18
Desiri,Playden,44,178.54
Ralina,Cotton,43,176.82
Laurena,Stockport,53,183.83
Katerina,Challender,50,202.94
Meriel,Grigsby,33,211.04
Corrina,Czadla,40,147.39
Sula,Najara,36,183.99
Roby,Gatward,16,185.09
Renee,Lewens,49,180.27
Ashley,Thunderman,30,190.3
Hedi,Denisard,31,218.62
Roberta,Tocher,49,151.01
Bobby,Isard,15,151.95
Lurleen,Frotton,40,191.52
Kiri,Precious,31,175.47
Corissa,Fernely,16,216.6
Biddie,Comar,29,156.61
Cristin,Bernhardt,44,215.28
Livvy,Ricker,10,172.96
Hildegaard,Petrakov,38,213.71
Ede,Cords,48,175.37
Issi,Click,18,206.61
Anthea,Errigo,44,210.65
Raf,Chaloner,23,215.93
Merrilee,Bloss,29,180.81
Charmain,De Gregario,16,165.08
Babette,Grenkov,48,143.37
Allyson,Servis,25,203.71
Laurella,Fairleigh,37,148.62
Brynna,Pattesall,48,159.67
Rana,Dovington,41,188.31
Petrina,Claris,27,145.73
Felipa,Lissandri,12,209.85
Doria,Caveill,38,149.26
Ingunna,Zecchetti,39,161.4
Noelle,Overstone,10,176.94
Allina,Gounel,27,209.98
Annalise,Desmond,10,219.25
Ruthy,Wann,19,144.05
Ricki,Matterface,44,174.3
Raphaela,McGeouch,44,160.55
Shelagh,Littlechild,19,202.94
Gisela,Mellem,37,219.59
Cheryl,Dietsche,44,165.11
Gillian,Jerram,41,209.97
Donetta,Landers,13,213.9
Michal,MacIlory,15,211.89
Brinn,Potell,40,188.62
Ingeberg,Van Oord,39,178.54
Mallorie,Mintoff,44,180.33
Vale,Franschini,13,167.68
Elbertine,Fasse,25,172.23
Gerri,Littlekit,34,140.65
Deloria,Packham,55,208.78
Ariana,Craine,50,216.05
Neysa,Guye,47,185.03
Therese,Girardy,47,182.15
Delly,Tomsett,17,199.87
Clarabelle,Lote,36,206.44
Perle,Picton,13,189.71
Devi,Roget,26,151.6
Shirlene,Trail,37,190.49
Guillemette,Dady,51,211.45
Jewelle,Bouskill,48,163.24
Odette,Liversidge,51,207.95
Cathi,Brandle,29,215.11
Georgia,Cranham,40,175.82
Caritta,Rojahn,45,164.49
Adelina,McKomb,21,166.28
Esta,Frankling,48,177.85
Etti,Aleksankin,14,215.86
Bunni,Pullen,37,193.08
Justina,Stedell,43,156.55
Kirsten,Playford,16,199.38
Harli,Afield,18,152.61
Mariellen,Ashelford,13,166.27
Christiana,Kinker,37,175.75
Mollee,Ramsbotham,54,145.72
Geraldine,Sterling,33,143.43
Paulita,Avrahamy,37,195.58
Dee,Brydon,18,213.66
Cody,Whitley,25,202.26
Nataline,Payley,28,147.32
Hildegaard,Brockbank,47,202.53
Cindy,Rickardes,25,181.2
Sharron,Van der Son,40,214.41
Jo-anne,Cowlas,52,187.19
Sonny,Angear,52,219.78
Alie,Line,24,186.27
Lory,Jennison,14,162.04
Madalena,Noir,33,151.7
Stepha,Sharple,45,187.98
Leodora,Simmgen,29,205.29
Brandais,Manuele,31,189.55
Charin,Defau,54,190.69
Diann,Mico,32,181.58
Ophelie,Bollands,51,174.88
Shelli,Alcido,11,154.34
Harlene,Abazi,41,219.48
Heather,Ivushkin,51,149.47
Tory,Cookney,30,145.43
Alejandra,Watman,37,159.66
Herta,Knobell,16,173.47
Jen,De Ambrosis,17,202.07
Petrina,Cowthart,22,163.15
Daron,Batham,35,162.68
Ilse,Wisniowski,32,210.38
Anabel,Dewey,12,168.61
Odella,Krink,34,211.62
Enrica,Couldwell,42,156.07
Calla,Anglin,18,206.3
Kirsten,Emberton,46,174.7
Tomi,Libri,39,195.78
Freida,Le Brum,32,189.4
Windy,Poundford,39,180.64
Collette,Reeves,43,150.0
Daryn,Mebes,13,194.39
Wrennie,Bellenie,46,158.39
Kacy,Echalie,15,172.45
Miriam,Clogg,33,214.86
Tonye,Abade,45,207.81
Celestyna,Jakoub,53,171.67
Noellyn,Stannas,27,183.3
Robinette,Keitch,52,164.2
Camellia,Sullly,20,177.96
Nelia,Borges,53,142.43
Aurelea,Skepper,33,144.78
Holli,Sancroft,36,147.0
Othella,Danford,28,200.49
Laina,Eves,19,208.84
Rosmunda,Naisbitt,40,161.14
Lita,Georgiades,29,152.2
Daveen,Rabley,45,161.93
Aurelie,Bareford,52,144.38
Sheryl,Hagan,45,159.23
Coralyn,Bohler,24,217.37
Antonella,Chatres,40,218.66
Amara,Coarser,46,151.18
Annabella,Garman,46,168.46
Lynde,Frankiewicz,51,179.7
Grata,Grenville,21,174.82
Gabriela,Bein,46,163.07
Seana,Challenger,34,211.14
Frieda,Frangleton,49,158.99
Joela,Deesly,20,214.61
Idalina,Probbin,36,152.44
Fianna,Cuffin,34,166.78
Charmane,Rosbottom,51,161.97
Joeann,Labro,51,170.67
Violette,McGhie,34,211.34
Robena,Shooter,25,206.19
Bellina,Murie,36,201.72
Marabel,Abrahamian,41,155.08
Annabela,Iorizzi,16,172.03
Esmaria,Tolfrey,17,185.32
Bria,Storch,10,193.39
Alejandra,Paunton,52,208.38
Charil,Labden,53,167.25
Florette,Domoni,33,180.55
Anetta,Balden,35,185.55
Lotti,Bunworth,35,215.48
Bridie,Spellecy,20,186.11
Kristyn,Shills,18,177.27
Ronny,Thomtson,37,184.56
Lorraine,Blyth,47,179.94
Vikky,Ornells,17,190.57
Stacey,Charlesworth,51,155.88
Merilee,Acklands,42,145.11
Orel,Halgarth,18,149.71
Lynde,Terry,46,141.63
Grier,Freezer,14,201.17
Tallou,Kimbling,21,164.9
Germain,Measor,45,144.64
Freddy,Dales,21,142.16
Rosana,Tuohy,32,194.46
Elaine,Corryer,25,176.69
Merrie,Pray,13,189.6
Hinda,McDaid,38,159.5
Larine,Wesgate,19,145.17
Mela,Garron,53,182.57
Edyth,Crew,54,142.23
Saidee,Brandino,18,166.29
Belicia,Cornforth,15,204.0
Monica,Ghio,46,144.22
Carley,Gulliman,17,151.86
Olivia,Barnshaw,39,201.72
Ophelie,Licence,15,201.04
Prudence,Pilcher,48,159.46
Starlin,Tomkins,50,174.76
Lyndell,Calton,21,198.35
Gratia,Alliker,25,199.48
Corie,Allitt,25,197.3
Jacintha,Mulran,13,215.99
Vanda,Cinavas,21,203.1
Julienne,Carlile,52,151.97
Almire,Kornilov,10,147.39
Josefa,Hover,33,178.98
Herta,Cleminshaw,54,190.93
Eleni,Pelos,19,183.87
Angelle,Grogan,16,204.56
Valerie,Hinners,35,212.86
Christabel,Scampion,16,207.92
Imogen,Dorsett,27,183.48
Marcelline,Pavelin,33,142.97
Violetta,Le Grand,45,183.96
Ree,Scurfield,27,140.75
Gael,Monks,33,198.18
Charmane,Stamp,35,195.16
Kara-lynn,Stritton,21,155.98
Leeann,Good,50,178.68
Corrinne,Caswall,43,167.37
Randene,Ottey,53,156.53
Drucy,Alyokhin,11,197.88
Magdalena,Acland,26,201.03
Orelle,Dulen,34,170.04
Cher,Coulthart,54,167.88
Essy,Ashenhurst,12,181.52
Jackie,Corzon,15,210.24
Georgina,Thornewill,44,192.53
Carlee,Plinck,16,196.08
Reggi,Lovewell,32,212.76
Dorella,Ebbings,19,150.13
Alayne,Longbone,28,191.99
Romy,Dutnell,38,157.81
Ernestine,Oleszkiewicz,22,216.33
Ainslie,Lindsley,40,155.5
Jeannette,Stading,37,150.62
Charlene,Vickerman,47,189.93
Becky,McAllan,51,191.59
Livy,McMeanma,46,155.84
Noell,Sollom,24,194.6
Joline,Eades,46,211.23
Betsey,Crichten,51,180.48
Lorilyn,Neely,24,215.29
Xena,Worlidge,41,218.6
Christean,O'Logan,27,164.27
Natasha,McDonough,14,165.61
Lizbeth,Spon,40,159.85
Rozanne,Beach,27,146.45
Beryle,Albin,53,161.77
Elberta,Milier,39,185.3
Becky,Garard,47,204.76
Stevana,Barbera,20,145.09
Kellie,Castro,22,149.81
Corrie,Aspenlon,45,189.33
Lisabeth,Cattle,43,164.93
Agathe,Gregoli,26,202.45
Shanna,Havis,22,179.99
Jacinthe,Barkly,30,165.88
Angelita,Watton,16,169.72
Eadie,Leimster,35,215.83
Cayla,Figiovanni,30,211.57
Julie,Fozard,18,212.95
Natalya,Barenski,13,166.33
Janaye,Stranger,46,160.35
Cinda,Ingham,13,199.1
Mathilda,Manders,53,142.22
Carolynn,Pfeffel,10,193.22
Jasmina,Grogona,48,197.76
Mavis,Fibbens,55,171.7
Marlane,Upstone,52,198.39
Jorrie,Beccles,32,201.6
Nadiya,Gaunt,39,145.98
Gillian,Comolli,28,217.94
Orelle,Demkowicz,40,145.83
Joeann,De Brett,21,164.44
Orelia,Abatelli,39,153.8
Kathryn,Connichie,25,190.15
Bobinette,Strike,11,177.48
Laurella,Shiliton,43,155.56
Gennie,Musicka,41,210.52
Latrina,Eaglestone,40,144.81
Dela,Blindmann,44,170.96
Gusti,Amiable,16,208.05
Aurea,Brewerton,54,175.03
Jesse,Jacquemy,53,215.93
Miranda,Tertre,39,188.25
Gael,Isacke,35,193.64
Linnea,Possa,16,153.05
Timmie,Greveson,12,199.22
Ronalda,Sigsworth,18,153.52
Charmain,Stiegars,24,140.0
Angela,Careswell,50,194.55
Lesya,Spoole,11,157.65
Gavra,Mallett,34,168.23
Vitoria,Handling,23,154.24
Adaline,Sammes,31,167.08
Jami,Conisbee,19,157.21
Jacenta,Cozby,16,192.88
Brianne,Winston,27,203.03
Mattie,Standen,38,219.57
Cymbre,McGarrie,29,184.48
Norene,Screaton,48,210.63
Neely,Fossick,26,189.87
Nannette,Bonifas,41,160.3
Georgena,Grinikhinov,40,200.87
Charil,Brideau,48,177.17
Ninnetta,Trodler,36,183.07
Katie,Linneman,23,195.78
Aveline,Pinchback,18,210.84
Perrine,Evert,30,188.65
Cinnamon,Scamerden,39,201.07
Leona,Oxterby,20,153.42
Starr,Tinklin,53,165.56
Marta,Tricker,10,210.04
Helaine,Benyon,51,144.64
Glenine,Peake,55,150.47
Sheena,Gerraty,20,211.74
Katina,Pollastrone,48,207.04
Margalo,De Vaux,40,197.91
Lenna,Doey,50,179.44
Lorelei,Vasyushkhin,20,166.44
Tiena,Bilbrey,17,188.48
Gabbi,Sparsholt,42,207.13
Josepha,Cranmere,45,200.73
Arlie,Reiling,16,182.72
Leta,Longthorn,41,201.16
Ofilia,Rozec,28,145.17
Elvina,Quidenham,42,192.4
Shawna,Cleminshaw,39,173.92
Faythe,Tersay,50,140.89
Lettie,Keasey,28,219.76
Selie,Pimer,52,207.07
Pat,McCalum,31,193.7
Aretha,Sawrey,19,218.74
Eadith,Dripps,46,174.24
Muriel,Scobie,47,150.56
Margie,Niblett,43,188.66
Janine,Lanston,53,145.3
Allissa,Aizikowitz,25,181.29
Lil,Goggen,29,167.13
Larina,Burleigh,35,199.98
Min,Killoran,41,153.03
Sephira,Echalie,16,172.79
Kelcie,Leonardi,21,177.58
Oralle,Jasiak,55,208.99
Lexy,De Simone,35,156.42
Dena,Attwoul,29,173.83
Robby,Trusty,26,157.25
Angelina,Beggin,16,180.43
Lucilia,Dowbakin,31,149.83
Nadiya,Camillo,29,209.88
Almire,Bristow,24,182.79
Nadya,Bosnell,30,171.42
Adria,Dainty,39,167.23
Chere,Biggadyke,37,161.92
Demeter,Trimby,21,151.39
Kimbra,Mapples,25,186.01
Ronny,Moberley,44,143.69
Dorrie,Diggell,33,198.26
Belicia,Ambrogiotti,30,191.55
Bee,Shasnan,21,155.47
Jennilee,Wyvill,27,168.74
Selina,Hattersley,43,165.6
Thomasine,Wallbutton,19,174.19
Mabelle,Foottit,18,144.58
Keeley,Beldum,38,159.5
Pierette,Cumpton,12,194.11
Klarrisa,Lunney,17,149.08
Ferne,Slyman,29,141.28
Emmalyn,Lyford,39,215.67
Tasia,Duckers,24,171.88
Julissa,Betteridge,39,197.38
Reeta,Barroux,14,218.59
Berny,Britto,26,142.34
Heddie,Kurten,44,194.07
Karen,Maryin,28,157.12
Maggee,Bernhardt,34,170.64
Estrellita,Wiggin,43,149.91
Birgit,Skellington,19,190.79
Carole,Bamlett,42,183.31
Lexie,Brabbins,14,193.39
Loralyn,Jurn,37,208.01
Isobel,Wigmore,46,200.86
Bunni,Brocks,18,216.01
Fionnula,Neil,41,157.92
Joela,Ridout,32,211.1
Tonye,Tottem,30,197.62
Tarra,McIlwain,46,151.63
Evy,Elloy,37,184.77
Tabbie,Maria,24,168.42
Tiffie,Dulwitch,15,191.53
Frederique,Guite,18,174.71
Maria,Weddell,24,215.34
Maureen,Woodgate,35,214.17
Sarena,Doman,30,175.66
Charlene,Hamber,39,159.29
Conni,Cake,25,163.98
Meg,Ansley,44,154.02
Mellicent,Stannis,23,203.92
Vivie,Symmons,28,168.72
Elisa,Dootson,31,218.77
Hazel,Atchly,34,193.58
Stacey,Etheredge,28,199.54
Adrianna,Franzewitch,37,140.61
Gwenora,Abramovitch,27,196.72
Wallie,Stolte,20,175.29
Dena,Tipens,51,141.07
Lanette,Dwire,27,179.77
Aurora,Spridgeon,27,164.41
Joyce,Dinwoodie,29,185.59
Clarie,Botha,11,210.18
Britni,Henke,40,165.67
Suzann,Favela,50,218.44
Gracia,Renzullo,49,140.24
Tommy,Cornelis,46,161.1
Brunhilde,Bosse,32,198.88
Mehetabel,Disman,28,215.32
Lynsey,Conor,16,212.21
Sibelle,Thurlbourne,34,156.22
Fernanda,Eyam,29,154.67
Sabine,MacAne,45,208.62
Janene,Cullotey,44,164.65
Veronica,McTurk,21,210.86
Crystal,Warters,34,180.12
Sybyl,Edgeller,26,213.57
Berenice,Baldazzi,33,189.1
Dollie,Zold,39,192.58
Emmalynn,Pitkins,17,150.06
Robinia,Creavin,37,219.28
Rosina,Swanbourne,14,179.41
Elly,Warstall,34,171.06
Robin,Henningham,50,148.81
Bettye,Binne,19,172.37
Carie,Tiebe,44,153.27
Koral,Hampshaw,54,159.5
Theodosia,Huertas,44,209.02
Selena,Fryers,46,178.96
Deina,Hallen,51,213.63
Rozina,MacAlpin,46,194.22
Tess,McCallum,23,164.63
Milena,Sorbie,47,193.5
Consolata,Carlesso,14,179.62
Lindsy,Dulanty,36,172.72
Tilda,Jinkins,44,200.87
Ashlan,Weyland,51,169.91
Merrielle,Dallemore,41,163.7
Datha,Saul,11,153.51
Alanna,Addey,29,196.23
Eva,Youthed,42,169.4
Gussie,Fellgett,11,150.08
Tybie,Faull,13,194.48
Andy,Potes,33,143.56
Alexandrina,Sutterby,49,184.29
Tiffany,Ladbury,45,187.24
Rosetta,Calcut,13,145.72
Ella,Semor,52,188.46
Cymbre,Runcie,19,191.5
Betty,Dallow,35,191.43
Pamela,Sidary,36,177.38
Ki,Soot,38,202.86
Gwenneth,Glentz,55,201.73
Drusi,Dows,38,154.64
Hanna,Gilbey,33,186.16
Marje,Deighton,29,149.25
Myrlene,Gingedale,53,158.09
Renee,Bagshawe,19,208.12
Raine,Lavelle,14,211.03
Ambur,Widdicombe,21,208.69
Agnola,McKeating,20,188.12
Jeniece,Hellard,20,210.42
Lane,Potten,10,214.14
Celestyna,Kulic,17,184.77
Valry,Greally,42,206.7
Gerrilee,Witts,25,216.82
Korry,Pallis,34,166.17
Desiri,Martelet,37,205.57
Amie,Velden,36,186.71
Bren,Castleman,12,213.98
Vina,Hryncewicz,30,207.35
Lea,Fortye,47,218.68
Elizabet,Feenan,41,146.19
Lissi,Kobel,24,164.56
Calli,Eastman,18,153.01
Thea,Scorer,33,164.16
Ceil,Barnardo,45,189.1
Maddi,Wickwar,15,197.26
Odelinda,O'Driscole,29,171.48
Holly-anne,Entres,11,211.16
Caryl,Manford,10,154.21
Corny,Arnull,13,202.22
Tess,Potts,23,150.9
Allx,Kenwyn,11,187.67
Sioux,Bromont,31,198.75
Jermaine,Couttes,45,157.51
Sidoney,Eytel,22,149.5
Agnese,Babb,42,189.79
Timmy,Jaggar,16,210.6
Florentia,Greenig,36,172.87
Joli,Hurford,27,209.97
Avril,Beacham,11,175.83
Cleopatra,Bartleet,48,153.87
Pegeen,Strettell,55,210.07
Venus,Humbell,10,143.73
Chickie,McCullock,21,199.37
Minette,Corteis,29,180.23
Latrina,Bydaway,25,188.75
Sandi,Dunkerley,49,183.16
Glenn,Adamoli,20,159.06
Delly,Neubigin,54,210.79
Cally,Pinor,43,143.87
Tobye,Danser,39,208.94
Malynda,McGeneay,25,193.16
Heddi,Haywood,50,161.22
Jewell,Bridat,27,175.77
Maure,Davies,30,214.1
Patti,Simak,53,157.07
Alfi,Torres,35,183.76
Raquel,Spensly,45,181.25
Ailina,Shearmur,20,213.01
Dee dee,Derobert,40,219.81
Lorelei,Icke,38,160.09
Leodora,Birdfield,30,196.49
Cory,Pinor,37,142.68
Michelina,Brobeck,42,177.46
Theressa,Crowley,18,220.0
Dorella,Gunny,26,210.22
Dawna,McCartan,48,210.81
Nancy,Lothean,30,208.7
Karissa,Hallatt,31,166.77
Leonie,Woodrup,22,218.93
Melantha,Birds,28,192.89
Chicky,Harding,16,153.02
Aloisia,Dingwall,29,179.4
Bonnie,Lambirth,55,215.48
Magdalene,Owens,53,206.09
Francesca,Moorman,41,197.19
Alexa,Meek,28,195.71
Nomi,Izzat,44,192.94
Cati,Corney,10,201.02
Brita,Wrathmell,40,140.88
Bonnibelle,Riply,30,215.8
