nombre,apellido,edad,estatura
Roxane,Cumberlidge,51,172.0
Nara,Prendeville,38,205.16
Noreen,Ortells,40,192.03
Yvette,Richarz,43,180.7
Billie,Rannie,20,212.18
Milly,Tunnock,48,181.17
Vivyan,Fearneley,37,157.81
Joyce,Roscamps,23,153.52
Felice,Kleinschmidt,24,162.48
Marys,Branno,46,186.67
Maribel,Hembrow,23,195.63
Carmina,Benedyktowicz,25,163.85
Shanda,Batrip,51,205.71
Tomasina,Cullington,14,186.92
Lexi,Snalham,17,183.49
Natalya,Brockelsby,10,204.91
Elva,Pape,13,162.6
Abbi,Gillitt,41,217.7
Madonna,Johansson,17,161.3
Aryn,Vears,33,184.18
Isa,Quant,36,148.14
Sheba,Baylie,30,140.21
Carlynn,Cesconi,21,173.63
Erda,Spavon,47,190.6
Lynett,Adriaens,31,166.77
Concettina,Simionato,37,151.5
Eden,Thormwell,18,214.84
Herminia,Salery,25,165.48
Mallory,Zarfati,51,164.42
Clarinda,Craydon,53,210.11
Modesta,Rainsbury,35,144.15
Ag,Scrowston,19,214.16
Nicoli,Brenstuhl,53,186.89
Hulda,Winridge,47,198.95
Edie,Ollcott,51,172.14
Maddy,Shortt,25,214.09
Harmonia,Hauxwell,26,192.14
Delly,Kingsmill,23,187.35
Ida,Fallanche,38,216.84
Margarete,Karlicek,34,149.67
Goldie,Corbert,52,200.12
Alex,Whettleton,42,215.36
Lise,Enos,34,186.71
Cassandry,Linning,20,201.53
Alta,Licciardello,27,184.53
Reiko,Stearne,18,182.34
Raquela,Scurrey,34,172.6
Talya,Boyer,29,142.89
Mildrid,Calrow,50,150.86
Glori,Risely,22,209.85
Janeen,Shipton,24,173.85
Malinda,Redmain,41,207.07
Sophey,Alwin,43,201.2
Dorita,Dykas,11,177.11
Robinia,Kinde,21,189.45
Dreddy,Mattes,34,192.94
Ki,Sheen,55,171.27
Marthena,Degoe,44,175.0
Katy,Magowan,18,149.51
Josephina,Melia,19,201.07
Jennette,Garthshore,40,181.47
Nelli,Iorillo,19,179.64
Natividad,Gascoyen,53,219.43
Nathalie,Giacomi,23,187.55
Carmelita,Ingarfield,27,215.98
Kellen,Lilburne,44,216.81
Leandra,Glynn,24,166.71
Gerry,Aleksandrov,24,145.98
Honey,Downe,10,151.36
Vonni,Beautyman,47,143.88
Winnifred,Bletsor,17,166.91
Violette,Shimuk,14,197.12
Morgana,Gainsboro,21,155.92
Collie,Van der Brug,54,166.6
Nancey,Memory,11,181.21
Mariya,Eggerton,13,161.84
Cris,Soppett,36,149.82
Cicily,Klausewitz,55,200.84
Danna,Tuftin,41,170.98
Arlen,Mordy,41,149.83
Rachael,Ivell,14,140.12
Erna,Procter,23,147.17
Leesa,Imlock,42,177.68
Faun,Woosnam,55,206.89
Elke,Dutch,27,190.77
Corinna,Blown,23,192.91
Lindsey,Guerreru,16,162.44
Yevette,Featherstonehaugh,32,171.42
Nerita,Jensen,27,141.73
Annabelle,Hamblett,21,211.14
Joanie,Kock,49,188.88
Corinna,Kevern,28,161.23
Roxi,Gatherer,37,205.95
Ermentrude,Bickersteth,21,152.62
Andee,Bernt,47,170.04
Leena,Cheltnam,21,202.76
Jaymee,Tulk,26,181.14
Minerva,Kerss,53,148.24
Darya,Shawley,20,198.14
Gerty,Gwilt,52,205.65
Imogene,Knapman,53,206.1
Maybelle,Tackle,31,191.39
Marjory,Tschursch,42,195.18
Cindra,Pedder,34,169.93
Joceline,Scanlon,22,159.35
Janenna,Snartt,30,206.81
Eartha,Haugg,21,216.2
Jorrie,Chason,31,157.25
Genvieve,Leeder,20,144.0
Lucinda,Fedder,28,173.42
Debbi,Comiam,32,193.3
Starla,Grindley,40,209.78
Dyna,Ballham,20,212.09
De,Harrisson,15,215.35
Lelah,Vittore,30,208.74
Mina,Schops,20,160.57
Pattie,Moorman,31,148.18
Pauli,Geharke,13,167.39
Alex,Robertet,32,144.1
Kial,Hatton,21,164.09
Paige,Marshland,51,171.47
Etty,Doles,44,186.82
Avivah,Demelt,44,173.36
Georgie,Collingridge,13,215.53
Leyla,Becket,18,164.74
Kamila,Ludlow,54,154.66
Cornelia,Sails,23,192.53
Mariya,McMillan,55,218.52
Heidie,Coyte,48,203.78
Ermengarde,Bickerstaffe,31,203.79
Simone,Carsberg,11,173.48
Riane,Revie,18,170.63
Alidia,Pogosian,25,160.11
Gabriellia,Nail,44,211.54
Madelin,Gallo,50,155.38
Gerda,Kops,53,216.12
Eleonore,Way,39,146.66
Beatriz,Franiak,51,192.7
Eugenia,Jensen,16,180.04
Catarina,Lackham,44,148.69
Ursa,Jolliman,10,168.09
Sadie,Mapston,12,180.73
Marcella,Shillabear,28,178.15
Berry,Fardo,15,162.88
Lainey,Kuhwald,16,151.41
Costanza,Drews,50,161.28
Alexandrina,Tackell,22,164.9
Siana,Sharman,10,171.85
Susana,Dykes,16,143.45
Herminia,Romanini,55,142.55
Jaymee,Stoddard,32,217.65
Quintina,Moakes,47,194.24
Chrissie,Rosengren,55,153.58
Kevyn,Schubart,10,146.58
Christen,Ferrea,45,140.32
Faye,Ferrario,37,212.52
Helga,Fermer,42,170.36
Janey,Gaule,12,202.85
Chris,MacNockater,31,215.88
Bethanne,Christley,50,151.99
Theodora,Josland,34,208.22
Renata,Renfrew,51,143.59
Valentia,Derrick,43,161.17
Jill,Boldt,20,211.76
Kasey,Watkinson,54,185.63
Jeniffer,Spurryer,44,155.2
Callida,Sturdey,40,145.53
Matilde,Graves,12,169.68
Ekaterina,Hazelgrove,30,188.47
Constantia,Kaesmakers,26,143.72
Mirella,Wrightem,51,203.57
Eleni,Libbey,43,159.02
Saundra,Blackstone,38,209.73
Lethia,Frunks,38,156.52
Ralina,Dekeyser,34,148.16
Xena,Ulrik,50,192.52
Marcellina,Mollett,48,205.66
Amity,Jandourek,47,190.37
Rosella,O'Regan,36,193.07
Dorelia,Glozman,54,197.09
Dacia,Roches,55,151.28
Laural,Stores,55,165.16
Honoria,Bollard,28,145.53
Nevsa,Munro,47,164.2
Beth,Stanes,45,151.26
Romola,Benzing,47,197.31
Tessy,Kilfeder,25,146.59
Arlie,Hamfleet,33,166.58
Steffi,Dickerline,54,145.21
Loralyn,Margeram,16,191.29
Jenica,St Ange,52,150.47
Marketa,Crich,19,207.44
Hendrika,Pasque,29,159.23
Sammy,Waller,15,217.49
Gunilla,Matieu,42,204.83
Marjorie,Isaacson,49,189.79
Merralee,Hildrew,29,171.94
Willie,Boxill,18,154.01
Penelopa,Haswall,26,159.29
Lelah,Champneys,40,198.34
Daveta,Armsby,39,177.27
Abbi,Scirman,31,207.57
Hertha,MacGovern,27,169.48
Vida,Grindell,38,215.42
Andreana,Ayto,52,149.44
Halley,Hartfield,20,148.78
Xena,Nollet,33,142.23
Marjorie,Gaze,19,166.95
Crin,Duchant,19,206.6
Waly,Matschuk,29,204.6
Adaline,Etheridge,40,217.25
Lainey,Tukely,14,201.95
Vina,Doubrava,46,184.1
Dodi,Glassford,46,160.59
Marie,Ambrogio,18,187.43
Gabriel,Lintott,11,155.94
Lexie,Gainfort,54,153.73
Malanie,Lidington,41,197.98
Joanna,Gilson,14,211.01
Gabrielle,Simond,55,158.56
Aileen,Craxford,14,141.23
Jaynell,Kneafsey,52,174.22
Callida,Dolder,28,194.11
Ofilia,Broinlich,27,201.53
Katalin,Anan,44,167.14
Toma,Lie,11,197.3
Janeczka,De Robertis,32,164.5
Rory,Prandoni,39,217.19
Danni,Roffey,33,208.39
Loria,Bulger,43,209.74
Deirdre,Bernon,36,183.85
Kiri,Sinclar,27,188.59
Katee,Jiri,50,180.31
Bianka,Morsom,16,150.62
Gerti,Tolomelli,54,184.96
Dian,Matuszak,20,140.45
Dania,Blandford,52,170.24
Lucina,Arnald,40,209.54
Denni,Wise,14,198.06
Elise,Shorland,55,140.48
Jaynell,McBrearty,17,178.22
Kenna,Brusin,19,218.89
Gillian,Sire,48,172.06
Codee,Rubertelli,10,146.83
Tiphanie,Rossiter,19,187.31
Nessy,Rawkesby,52,199.28
Valaria,Pedlingham,32,180.14
Gertrudis,Kerins,55,154.06
Delila,Botterman,29,152.04
Cherrita,Skokoe,35,171.88
Sarina,Smartman,24,184.28
Loni,Eliet,22,196.31
Guenevere,Ebbett,19,142.25
Berget,Maryet,27,219.94
Ardis,Muselli,28,197.24
Mallory,Chrismas,34,215.72
Ardyce,Bridson,49,210.7
Eada,Caygill,18,192.5
Dosi,Gullen,19,187.25
Glenda,Souness,20,149.54
Julieta,Vonasek,31,215.33
Joby,Dozdill,35,189.94
Adara,Ferrierio,50,202.68
George,Brakewell,37,208.74
Mora,Claybourn,54,207.15
Melitta,Blackaller,55,182.23
Margeaux,Painten,16,159.67
Katherine,Raffin,18,195.53
Lorie,Filan,25,156.72
Sidoney,Deakes,35,196.67
Helsa,Vaissiere,46,154.67
Carrissa,Fawley,15,218.61
Lurlene,Snedden,49,187.57
Kala,Corr,17,218.62
Fionna,Brunker,53,193.7
Bellina,Raulstone,27,208.03
Gertie,Beany,36,196.92
Tabbie,Ionn,23,173.98
Randie,Anthonsen,31,148.69
Giacinta,Currm,10,197.11
Larina,Leckie,55,194.5
Julita,Doddemeade,11,191.49
Jillian,Lucock,53,202.2
Dehlia,Chezier,19,168.48
Elyssa,Shekle,13,191.2
Elvira,Mowling,26,218.94
Jillayne,Champney,54,181.34
Bertina,Clethro,33,152.76
Jacquette,Reyes,27,173.57
Susi,Kuhne,22,165.68
Vyky,Lattos,20,187.92
Antonia,Ridulfo,13,178.65
Marge,Plinck,47,211.53
Marlee,Nobes,16,196.01
Editha,Cope,15,174.7
Keeley,Benton,46,159.44
Lenee,Trusdale,26,151.05
Alessandra,Gyngyll,49,157.92
Vina,Davenport,17,207.13
Martguerita,Rich,41,153.41
Tiffany,Grisley,35,144.18
Ingeberg,Bannister,47,213.18
Pepi,Wrankling,23,211.07
Lilith,Stonhard,33,145.26
Leora,Curton,25,212.83
